Transaction ID,Date,Store ID,Store Name,City,State,Customer ID,Gender,Age,Product ID,Product Name,Product Category,Quantity,Cost Price,Price per Unit,Discount %,Gross Sales,Discount Amount,Total Amount,Total Cost,Profit,Profit Margin %,Opening Stock,Purchased Stock,Stock Before Sale,Stock After Sale,Reorder Level,Stock Status,Payment Method,Year,Month,Month Name,Quarter,Day Name,Season
T004205,2024-11-10,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0826,Female,46,P004,USB Cable,Electronics,2,220.0,450.0,0,900.0,0.0,900.0,440.0,460.0,51.11,176,120,296,294,53,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T004869,2024-11-10,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1119,Female,18,P009,Cooking Oil,Grocery,2,135.0,180.0,0,360.0,0.0,360.0,270.0,90.0,25.0,111,69,180,178,31,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T000929,2024-11-10,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1095,Female,28,P018,Mixer Grinder,Home & Kitchen,2,1850.0,2800.0,15,5600.0,840.0,4760.0,3700.0,1060.0,22.27,118,144,262,260,40,Healthy,Debit Card,2024,11,November,Q4,Sunday,Monsoon
T004352,2024-11-10,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1025,Male,38,P009,Cooking Oil,Grocery,1,135.0,180.0,15,180.0,27.0,153.0,135.0,18.0,11.76,50,129,179,178,47,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T001583,2024-11-11,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0001,Female,55,P019,Cookware Set,Home & Kitchen,1,1500.0,2400.0,10,2400.0,240.0,2160.0,1500.0,660.0,30.56,138,45,183,182,25,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
T000053,2024-11-11,ST004,Mall Store,Agra,Uttar Pradesh,C0806,Female,18,P010,Rice 5kg,Grocery,2,510.0,650.0,10,1300.0,130.0,1170.0,1020.0,150.0,12.82,156,143,299,297,30,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
T000701,2024-11-11,ST004,Mall Store,Agra,Uttar Pradesh,C0806,Female,18,P015,Body Lotion,Beauty,1,215.0,350.0,0,350.0,0.0,350.0,215.0,135.0,38.57,225,132,357,356,34,Healthy,Debit Card,2024,11,November,Q4,Monday,Monsoon
T002330,2024-11-11,ST004,Mall Store,Agra,Uttar Pradesh,C0399,Female,33,P006,Jeans,Clothing,3,950.0,1600.0,0,4800.0,0.0,4800.0,2850.0,1950.0,40.62,91,96,187,184,37,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
T001817,2024-11-12,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1059,Male,43,P017,Water Bottle,Home & Kitchen,3,290.0,500.0,15,1500.0,225.0,1275.0,870.0,405.0,31.76,119,37,156,153,56,Healthy,Debit Card,2024,11,November,Q4,Tuesday,Monsoon
T004602,2024-11-12,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0208,Male,54,P008,Sneakers,Clothing,4,2050.0,3200.0,10,12800.0,1280.0,11520.0,8200.0,3320.0,28.82,137,49,186,182,46,Healthy,Debit Card,2024,11,November,Q4,Tuesday,Monsoon
T004103,2024-11-12,ST002,City Center Store,Bareilly,Uttar Pradesh,C0312,Male,20,P004,USB Cable,Electronics,2,220.0,450.0,10,900.0,90.0,810.0,440.0,370.0,45.68,236,55,291,289,36,Healthy,Cash,2024,11,November,Q4,Tuesday,Monsoon
T004696,2024-11-12,ST004,Mall Store,Agra,Uttar Pradesh,C1066,Male,22,P016,Perfume,Beauty,1,560.0,900.0,5,900.0,45.0,855.0,560.0,295.0,34.5,287,121,408,407,33,Healthy,Cash,2024,11,November,Q4,Tuesday,Monsoon
T001480,2024-11-13,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0028,Male,34,P009,Cooking Oil,Grocery,1,135.0,180.0,5,180.0,9.0,171.0,135.0,36.0,21.05,292,63,355,354,39,Healthy,Cash,2024,11,November,Q4,Wednesday,Monsoon
T003230,2024-11-13,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0996,Male,28,P018,Mixer Grinder,Home & Kitchen,1,1850.0,2800.0,10,2800.0,280.0,2520.0,1850.0,670.0,26.59,139,98,237,236,23,Healthy,Cash,2024,11,November,Q4,Wednesday,Monsoon
T000187,2024-11-13,ST002,City Center Store,Bareilly,Uttar Pradesh,C0820,Male,32,P004,USB Cable,Electronics,4,220.0,450.0,25,1800.0,450.0,1350.0,880.0,470.0,34.81,274,149,423,419,48,Healthy,Cash,2024,11,November,Q4,Wednesday,Monsoon
T001590,2024-11-13,ST002,City Center Store,Bareilly,Uttar Pradesh,C1182,Female,35,P010,Rice 5kg,Grocery,2,510.0,650.0,10,1300.0,130.0,1170.0,1020.0,150.0,12.82,171,108,279,277,37,Healthy,Credit Card,2024,11,November,Q4,Wednesday,Monsoon
T001829,2024-11-13,ST002,City Center Store,Bareilly,Uttar Pradesh,C1017,Male,35,P008,Sneakers,Clothing,5,2050.0,3200.0,0,16000.0,0.0,16000.0,10250.0,5750.0,35.94,135,146,281,276,24,Healthy,Debit Card,2024,11,November,Q4,Wednesday,Monsoon
T004296,2024-11-13,ST002,City Center Store,Bareilly,Uttar Pradesh,C0104,Male,28,P014,Shampoo,Beauty,2,260.0,420.0,5,840.0,42.0,798.0,520.0,278.0,34.84,58,54,112,110,48,Healthy,Debit Card,2024,11,November,Q4,Wednesday,Monsoon
T004757,2024-11-13,ST002,City Center Store,Bareilly,Uttar Pradesh,C1177,Male,20,P001,Wireless Headphones,Electronics,3,1200.0,1800.0,0,5400.0,0.0,5400.0,3600.0,1800.0,33.33,295,98,393,390,56,Healthy,Debit Card,2024,11,November,Q4,Wednesday,Monsoon
T001007,2024-11-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0527,Female,19,P013,Face Wash,Beauty,3,150.0,250.0,20,750.0,150.0,600.0,450.0,150.0,25.0,299,63,362,359,20,Healthy,UPI,2024,11,November,Q4,Wednesday,Monsoon
T001194,2024-11-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0392,Female,46,P003,Smart Watch,Electronics,1,2300.0,3500.0,0,3500.0,0.0,3500.0,2300.0,1200.0,34.29,292,50,342,341,35,Healthy,UPI,2024,11,November,Q4,Wednesday,Monsoon
T001831,2024-11-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0450,Male,31,P009,Cooking Oil,Grocery,1,135.0,180.0,0,180.0,0.0,180.0,135.0,45.0,25.0,95,78,173,172,30,Healthy,Credit Card,2024,11,November,Q4,Wednesday,Monsoon
T001920,2024-11-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1112,Female,27,P006,Jeans,Clothing,1,950.0,1600.0,5,1600.0,80.0,1520.0,950.0,570.0,37.5,184,35,219,218,34,Healthy,UPI,2024,11,November,Q4,Wednesday,Monsoon
T001402,2024-11-13,ST004,Mall Store,Agra,Uttar Pradesh,C0428,Male,30,P008,Sneakers,Clothing,2,2050.0,3200.0,10,6400.0,640.0,5760.0,4100.0,1660.0,28.82,204,131,335,333,37,Healthy,UPI,2024,11,November,Q4,Wednesday,Monsoon
T004257,2024-11-13,ST004,Mall Store,Agra,Uttar Pradesh,C1011,Female,18,P005,T-Shirt,Clothing,5,380.0,700.0,15,3500.0,525.0,2975.0,1900.0,1075.0,36.13,123,11,134,129,33,Healthy,UPI,2024,11,November,Q4,Wednesday,Monsoon
T000999,2024-11-14,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1075,Female,22,P004,USB Cable,Electronics,1,220.0,450.0,15,450.0,67.5,382.5,220.0,162.5,42.48,165,67,232,231,41,Healthy,Cash,2024,11,November,Q4,Thursday,Monsoon
T002728,2024-11-14,ST002,City Center Store,Bareilly,Uttar Pradesh,C0645,Male,23,P012,Tea 500g,Grocery,1,190.0,280.0,20,280.0,56.0,224.0,190.0,34.0,15.18,269,96,365,364,20,Healthy,UPI,2024,11,November,Q4,Thursday,Monsoon
T004428,2024-11-14,ST002,City Center Store,Bareilly,Uttar Pradesh,C0375,Male,25,P018,Mixer Grinder,Home & Kitchen,2,1850.0,2800.0,15,5600.0,840.0,4760.0,3700.0,1060.0,22.27,179,87,266,264,37,Healthy,UPI,2024,11,November,Q4,Thursday,Monsoon
T004503,2024-11-14,ST002,City Center Store,Bareilly,Uttar Pradesh,C0448,Female,33,P009,Cooking Oil,Grocery,4,135.0,180.0,10,720.0,72.0,648.0,540.0,108.0,16.67,279,47,326,322,53,Healthy,UPI,2024,11,November,Q4,Thursday,Monsoon
T001513,2024-11-14,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0880,Male,38,P009,Cooking Oil,Grocery,2,135.0,180.0,15,360.0,54.0,306.0,270.0,36.0,11.76,143,122,265,263,24,Healthy,Credit Card,2024,11,November,Q4,Thursday,Monsoon
T000983,2024-11-15,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0295,Male,28,P016,Perfume,Beauty,3,560.0,900.0,25,2700.0,675.0,2025.0,1680.0,345.0,17.04,78,87,165,162,59,Healthy,Cash,2024,11,November,Q4,Friday,Monsoon
T001772,2024-11-15,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0514,Male,53,P020,Bedsheet,Home & Kitchen,2,650.0,1100.0,20,2200.0,440.0,1760.0,1300.0,460.0,26.14,99,58,157,155,59,Healthy,Debit Card,2024,11,November,Q4,Friday,Monsoon
T002215,2024-11-15,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0057,Female,23,P012,Tea 500g,Grocery,1,190.0,280.0,20,280.0,56.0,224.0,190.0,34.0,15.18,200,45,245,244,37,Healthy,UPI,2024,11,November,Q4,Friday,Monsoon
T003531,2024-11-15,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0036,Male,36,P012,Tea 500g,Grocery,2,190.0,280.0,20,560.0,112.0,448.0,380.0,68.0,15.18,297,88,385,383,48,Healthy,UPI,2024,11,November,Q4,Friday,Monsoon
T000927,2024-11-15,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0656,Female,26,P019,Cookware Set,Home & Kitchen,3,1500.0,2400.0,20,7200.0,1440.0,5760.0,4500.0,1260.0,21.88,103,58,161,158,53,Healthy,UPI,2024,11,November,Q4,Friday,Monsoon
T002546,2024-11-15,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0617,Female,25,P005,T-Shirt,Clothing,4,380.0,700.0,0,2800.0,0.0,2800.0,1520.0,1280.0,45.71,293,66,359,355,34,Healthy,UPI,2024,11,November,Q4,Friday,Monsoon
T001017,2024-11-15,ST004,Mall Store,Agra,Uttar Pradesh,C0694,Female,35,P019,Cookware Set,Home & Kitchen,1,1500.0,2400.0,10,2400.0,240.0,2160.0,1500.0,660.0,30.56,97,112,209,208,30,Healthy,UPI,2024,11,November,Q4,Friday,Monsoon
T003120,2024-11-15,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0308,Male,28,P009,Cooking Oil,Grocery,3,135.0,180.0,10,540.0,54.0,486.0,405.0,81.0,16.67,49,56,105,102,58,Healthy,UPI,2024,11,November,Q4,Friday,Monsoon
T003614,2024-11-16,ST002,City Center Store,Bareilly,Uttar Pradesh,C0144,Female,42,P016,Perfume,Beauty,1,560.0,900.0,25,900.0,225.0,675.0,560.0,115.0,17.04,296,16,312,311,36,Healthy,Cash,2024,11,November,Q4,Saturday,Monsoon
T000998,2024-11-16,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0592,Female,36,P002,Bluetooth Speaker,Electronics,1,1450.0,2200.0,0,2200.0,0.0,2200.0,1450.0,750.0,34.09,257,46,303,302,40,Healthy,UPI,2024,11,November,Q4,Saturday,Monsoon
T002298,2024-11-16,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0232,Female,40,P012,Tea 500g,Grocery,4,190.0,280.0,10,1120.0,112.0,1008.0,760.0,248.0,24.6,231,95,326,322,47,Healthy,UPI,2024,11,November,Q4,Saturday,Monsoon
T000392,2024-11-16,ST004,Mall Store,Agra,Uttar Pradesh,C0641,Female,46,P005,T-Shirt,Clothing,2,380.0,700.0,15,1400.0,210.0,1190.0,760.0,430.0,36.13,85,27,112,110,34,Healthy,Debit Card,2024,11,November,Q4,Saturday,Monsoon
T003597,2024-11-17,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0307,Female,18,P013,Face Wash,Beauty,2,150.0,250.0,5,500.0,25.0,475.0,300.0,175.0,36.84,181,113,294,292,42,Healthy,Credit Card,2024,11,November,Q4,Sunday,Monsoon
T003983,2024-11-17,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0935,Male,39,P008,Sneakers,Clothing,2,2050.0,3200.0,5,6400.0,320.0,6080.0,4100.0,1980.0,32.57,157,135,292,290,40,Healthy,Credit Card,2024,11,November,Q4,Sunday,Monsoon
T004291,2024-11-17,ST002,City Center Store,Bareilly,Uttar Pradesh,C1027,Male,25,P005,T-Shirt,Clothing,2,380.0,700.0,0,1400.0,0.0,1400.0,760.0,640.0,45.71,135,146,281,279,49,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T000953,2024-11-17,ST004,Mall Store,Agra,Uttar Pradesh,C0107,Male,40,P014,Shampoo,Beauty,2,260.0,420.0,15,840.0,126.0,714.0,520.0,194.0,27.17,188,36,224,222,60,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T001594,2024-11-18,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0114,Female,53,P008,Sneakers,Clothing,3,2050.0,3200.0,15,9600.0,1440.0,8160.0,6150.0,2010.0,24.63,59,68,127,124,41,Healthy,Debit Card,2024,11,November,Q4,Monday,Monsoon
T003517,2024-11-18,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1200,Male,18,P018,Mixer Grinder,Home & Kitchen,2,1850.0,2800.0,15,5600.0,840.0,4760.0,3700.0,1060.0,22.27,74,144,218,216,53,Healthy,UPI,2024,11,November,Q4,Monday,Monsoon
T004673,2024-11-18,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0931,Male,37,P008,Sneakers,Clothing,3,2050.0,3200.0,0,9600.0,0.0,9600.0,6150.0,3450.0,35.94,127,19,146,143,53,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
T000364,2024-11-18,ST004,Mall Store,Agra,Uttar Pradesh,C0624,Male,39,P010,Rice 5kg,Grocery,3,510.0,650.0,25,1950.0,487.5,1462.5,1530.0,-67.5,-4.62,91,77,168,165,47,Healthy,Credit Card,2024,11,November,Q4,Monday,Monsoon
T000369,2024-11-18,ST004,Mall Store,Agra,Uttar Pradesh,C1145,Male,25,P001,Wireless Headphones,Electronics,2,1200.0,1800.0,25,3600.0,900.0,2700.0,2400.0,300.0,11.11,146,49,195,193,33,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
T001561,2024-11-18,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0794,Female,18,P011,Wheat Flour 5kg,Grocery,4,225.0,300.0,25,1200.0,300.0,900.0,900.0,0.0,0.0,88,116,204,200,44,Healthy,Debit Card,2024,11,November,Q4,Monday,Monsoon
T001498,2024-11-19,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0514,Male,53,P019,Cookware Set,Home & Kitchen,1,1500.0,2400.0,20,2400.0,480.0,1920.0,1500.0,420.0,21.88,135,24,159,158,47,Healthy,Credit Card,2024,11,November,Q4,Tuesday,Monsoon
T001667,2024-11-19,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0638,Male,31,P018,Mixer Grinder,Home & Kitchen,3,1850.0,2800.0,0,8400.0,0.0,8400.0,5550.0,2850.0,33.93,193,61,254,251,51,Healthy,UPI,2024,11,November,Q4,Tuesday,Monsoon
T001119,2024-11-19,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1138,Female,24,P010,Rice 5kg,Grocery,1,510.0,650.0,5,650.0,32.5,617.5,510.0,107.5,17.41,60,149,209,208,52,Healthy,UPI,2024,11,November,Q4,Tuesday,Monsoon
T002056,2024-11-19,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0623,Female,25,P013,Face Wash,Beauty,2,150.0,250.0,0,500.0,0.0,500.0,300.0,200.0,40.0,55,23,78,76,31,Healthy,Cash,2024,11,November,Q4,Tuesday,Monsoon
T002119,2024-11-19,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1062,Female,25,P005,T-Shirt,Clothing,1,380.0,700.0,5,700.0,35.0,665.0,380.0,285.0,42.86,237,110,347,346,40,Healthy,Debit Card,2024,11,November,Q4,Tuesday,Monsoon
T001090,2024-11-19,ST004,Mall Store,Agra,Uttar Pradesh,C1134,Female,18,P007,Jacket,Clothing,4,1700.0,2800.0,10,11200.0,1120.0,10080.0,6800.0,3280.0,32.54,85,55,140,136,27,Healthy,UPI,2024,11,November,Q4,Tuesday,Monsoon
T003277,2024-11-19,ST004,Mall Store,Agra,Uttar Pradesh,C1104,Female,33,P017,Water Bottle,Home & Kitchen,2,290.0,500.0,0,1000.0,0.0,1000.0,580.0,420.0,42.0,102,41,143,141,50,Healthy,Credit Card,2024,11,November,Q4,Tuesday,Monsoon
T004021,2024-11-19,ST004,Mall Store,Agra,Uttar Pradesh,C0030,Male,42,P003,Smart Watch,Electronics,1,2300.0,3500.0,0,3500.0,0.0,3500.0,2300.0,1200.0,34.29,228,102,330,329,45,Healthy,Debit Card,2024,11,November,Q4,Tuesday,Monsoon
T003157,2024-11-19,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1054,Male,42,P016,Perfume,Beauty,3,560.0,900.0,10,2700.0,270.0,2430.0,1680.0,750.0,30.86,187,78,265,262,21,Healthy,UPI,2024,11,November,Q4,Tuesday,Monsoon
T000489,2024-11-20,ST002,City Center Store,Bareilly,Uttar Pradesh,C0545,Female,57,P013,Face Wash,Beauty,1,150.0,250.0,10,250.0,25.0,225.0,150.0,75.0,33.33,300,124,424,423,37,Healthy,Credit Card,2024,11,November,Q4,Wednesday,Monsoon
T004609,2024-11-20,ST002,City Center Store,Bareilly,Uttar Pradesh,C0500,Female,46,P011,Wheat Flour 5kg,Grocery,3,225.0,300.0,15,900.0,135.0,765.0,675.0,90.0,11.76,267,73,340,337,41,Healthy,Credit Card,2024,11,November,Q4,Wednesday,Monsoon
T003670,2024-11-20,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0098,Female,34,P004,USB Cable,Electronics,2,220.0,450.0,10,900.0,90.0,810.0,440.0,370.0,45.68,275,59,334,332,47,Healthy,UPI,2024,11,November,Q4,Wednesday,Monsoon
T003151,2024-11-20,ST004,Mall Store,Agra,Uttar Pradesh,C0672,Female,28,P013,Face Wash,Beauty,1,150.0,250.0,20,250.0,50.0,200.0,150.0,50.0,25.0,186,122,308,307,52,Healthy,Cash,2024,11,November,Q4,Wednesday,Monsoon
T004294,2024-11-20,ST004,Mall Store,Agra,Uttar Pradesh,C0859,Female,18,P009,Cooking Oil,Grocery,1,135.0,180.0,10,180.0,18.0,162.0,135.0,27.0,16.67,106,69,175,174,46,Healthy,Cash,2024,11,November,Q4,Wednesday,Monsoon
T003376,2024-11-20,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0970,Female,28,P018,Mixer Grinder,Home & Kitchen,4,1850.0,2800.0,10,11200.0,1120.0,10080.0,7400.0,2680.0,26.59,91,14,105,101,50,Healthy,Cash,2024,11,November,Q4,Wednesday,Monsoon
T000971,2024-11-21,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0945,Male,23,P003,Smart Watch,Electronics,2,2300.0,3500.0,20,7000.0,1400.0,5600.0,4600.0,1000.0,17.86,227,148,375,373,30,Healthy,Debit Card,2024,11,November,Q4,Thursday,Monsoon
T001651,2024-11-21,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0888,Male,29,P015,Body Lotion,Beauty,4,215.0,350.0,0,1400.0,0.0,1400.0,860.0,540.0,38.57,95,132,227,223,49,Healthy,Cash,2024,11,November,Q4,Thursday,Monsoon
T000244,2024-11-21,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0263,Female,40,P003,Smart Watch,Electronics,5,2300.0,3500.0,0,17500.0,0.0,17500.0,11500.0,6000.0,34.29,70,16,86,81,25,Healthy,Cash,2024,11,November,Q4,Thursday,Monsoon
T003744,2024-11-21,ST004,Mall Store,Agra,Uttar Pradesh,C0542,Female,18,P010,Rice 5kg,Grocery,1,510.0,650.0,25,650.0,162.5,487.5,510.0,-22.5,-4.62,125,108,233,232,24,Healthy,UPI,2024,11,November,Q4,Thursday,Monsoon
T004096,2024-11-21,ST004,Mall Store,Agra,Uttar Pradesh,C0147,Male,38,P012,Tea 500g,Grocery,1,190.0,280.0,15,280.0,42.0,238.0,190.0,48.0,20.17,249,41,290,289,45,Healthy,UPI,2024,11,November,Q4,Thursday,Monsoon
T004339,2024-11-21,ST004,Mall Store,Agra,Uttar Pradesh,C0298,Female,29,P002,Bluetooth Speaker,Electronics,2,1450.0,2200.0,0,4400.0,0.0,4400.0,2900.0,1500.0,34.09,225,68,293,291,53,Healthy,Debit Card,2024,11,November,Q4,Thursday,Monsoon
T002106,2024-11-21,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1013,Male,23,P014,Shampoo,Beauty,3,260.0,420.0,0,1260.0,0.0,1260.0,780.0,480.0,38.1,115,97,212,209,42,Healthy,Credit Card,2024,11,November,Q4,Thursday,Monsoon
T001189,2024-11-22,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0413,Male,40,P003,Smart Watch,Electronics,1,2300.0,3500.0,0,3500.0,0.0,3500.0,2300.0,1200.0,34.29,112,46,158,157,28,Healthy,Cash,2024,11,November,Q4,Friday,Monsoon
T004004,2024-11-22,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0840,Female,25,P002,Bluetooth Speaker,Electronics,4,1450.0,2200.0,10,8800.0,880.0,7920.0,5800.0,2120.0,26.77,297,104,401,397,53,Healthy,Debit Card,2024,11,November,Q4,Friday,Monsoon
T003105,2024-11-22,ST002,City Center Store,Bareilly,Uttar Pradesh,C0005,Male,40,P018,Mixer Grinder,Home & Kitchen,1,1850.0,2800.0,5,2800.0,140.0,2660.0,1850.0,810.0,30.45,113,51,164,163,28,Healthy,Debit Card,2024,11,November,Q4,Friday,Monsoon
T003549,2024-11-22,ST002,City Center Store,Bareilly,Uttar Pradesh,C0804,Female,50,P003,Smart Watch,Electronics,5,2300.0,3500.0,5,17500.0,875.0,16625.0,11500.0,5125.0,30.83,233,28,261,256,24,Healthy,Cash,2024,11,November,Q4,Friday,Monsoon
T002864,2024-11-22,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0747,Female,22,P018,Mixer Grinder,Home & Kitchen,4,1850.0,2800.0,0,11200.0,0.0,11200.0,7400.0,3800.0,33.93,207,150,357,353,25,Healthy,Credit Card,2024,11,November,Q4,Friday,Monsoon
T000624,2024-11-22,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0680,Male,37,P008,Sneakers,Clothing,1,2050.0,3200.0,15,3200.0,480.0,2720.0,2050.0,670.0,24.63,131,48,179,178,57,Healthy,Debit Card,2024,11,November,Q4,Friday,Monsoon
T004049,2024-11-22,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1117,Male,39,P005,T-Shirt,Clothing,1,380.0,700.0,20,700.0,140.0,560.0,380.0,180.0,32.14,80,127,207,206,29,Healthy,Cash,2024,11,November,Q4,Friday,Monsoon
T001231,2024-11-23,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0744,Female,38,P005,T-Shirt,Clothing,1,380.0,700.0,5,700.0,35.0,665.0,380.0,285.0,42.86,83,149,232,231,59,Healthy,UPI,2024,11,November,Q4,Saturday,Monsoon
T001577,2024-11-23,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1117,Male,39,P015,Body Lotion,Beauty,1,215.0,350.0,15,350.0,52.5,297.5,215.0,82.5,27.73,51,13,64,63,28,Healthy,UPI,2024,11,November,Q4,Saturday,Monsoon
T002092,2024-11-23,ST002,City Center Store,Bareilly,Uttar Pradesh,C0006,Male,28,P005,T-Shirt,Clothing,2,380.0,700.0,10,1400.0,140.0,1260.0,760.0,500.0,39.68,230,137,367,365,36,Healthy,Credit Card,2024,11,November,Q4,Saturday,Monsoon
T002409,2024-11-24,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0130,Female,41,P004,USB Cable,Electronics,1,220.0,450.0,5,450.0,22.5,427.5,220.0,207.5,48.54,132,86,218,217,22,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T001001,2024-11-24,ST002,City Center Store,Bareilly,Uttar Pradesh,C0301,Female,25,P005,T-Shirt,Clothing,1,380.0,700.0,15,700.0,105.0,595.0,380.0,215.0,36.13,226,150,376,375,30,Healthy,Credit Card,2024,11,November,Q4,Sunday,Monsoon
T001555,2024-11-24,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0120,Female,39,P017,Water Bottle,Home & Kitchen,3,290.0,500.0,15,1500.0,225.0,1275.0,870.0,405.0,31.76,288,37,325,322,22,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T003512,2024-11-24,ST004,Mall Store,Agra,Uttar Pradesh,C0297,Female,41,P010,Rice 5kg,Grocery,5,510.0,650.0,25,3250.0,812.5,2437.5,2550.0,-112.5,-4.62,124,92,216,211,22,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T003732,2024-11-24,ST004,Mall Store,Agra,Uttar Pradesh,C0252,Male,29,P001,Wireless Headphones,Electronics,1,1200.0,1800.0,15,1800.0,270.0,1530.0,1200.0,330.0,21.57,80,125,205,204,24,Healthy,Debit Card,2024,11,November,Q4,Sunday,Monsoon
T002556,2024-11-24,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0626,Male,60,P017,Water Bottle,Home & Kitchen,1,290.0,500.0,10,500.0,50.0,450.0,290.0,160.0,35.56,272,120,392,391,48,Healthy,UPI,2024,11,November,Q4,Sunday,Monsoon
T004590,2024-11-25,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0681,Male,34,P012,Tea 500g,Grocery,2,190.0,280.0,10,560.0,56.0,504.0,380.0,124.0,24.6,61,104,165,163,24,Healthy,UPI,2024,11,November,Q4,Monday,Monsoon
T000689,2024-11-25,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0877,Male,41,P014,Shampoo,Beauty,4,260.0,420.0,0,1680.0,0.0,1680.0,1040.0,640.0,38.1,263,28,291,287,54,Healthy,Debit Card,2024,11,November,Q4,Monday,Monsoon
T001253,2024-11-25,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0800,Female,56,P007,Jacket,Clothing,2,1700.0,2800.0,10,5600.0,560.0,5040.0,3400.0,1640.0,32.54,195,59,254,252,24,Healthy,UPI,2024,11,November,Q4,Monday,Monsoon
T000807,2024-11-25,ST004,Mall Store,Agra,Uttar Pradesh,C0176,Female,29,P017,Water Bottle,Home & Kitchen,1,290.0,500.0,5,500.0,25.0,475.0,290.0,185.0,38.95,180,80,260,259,44,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
T001398,2024-11-25,ST004,Mall Store,Agra,Uttar Pradesh,C1161,Male,25,P016,Perfume,Beauty,2,560.0,900.0,25,1800.0,450.0,1350.0,1120.0,230.0,17.04,242,21,263,261,31,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
T001530,2024-11-25,ST004,Mall Store,Agra,Uttar Pradesh,C0657,Male,43,P015,Body Lotion,Beauty,2,215.0,350.0,10,700.0,70.0,630.0,430.0,200.0,31.75,214,105,319,317,57,Healthy,Cash,2024,11,November,Q4,Monday,Monsoon
